title,body,rating,review_date,source,curated,reviewer_name,reviewer_email,product_id,product_handle,reply,reply_date,picture_urls,ip_address,location,metaobject_handle
Subpar material,"I really wanted to like this, but it arrived with a slight defect. Customer service was okay, but the product isn't great.",1,2026-01-17 07:16:23 UTC,wizard,ok,Kariane Rogahn,egnition_sample_2836@egnition.com,9027392569572.0,timberland-mens-6-inch-premium-boot,,,,,,review-800ac0d6-12d8-4fe5-99fe-60fe6afaaedb
It is okay,"It's a decent product for the price, but don't expect anything mind-blowing. It works fine for basic needs.",3,2025-11-13 07:16:23 UTC,wizard,ok,Adalberto Rosenbaum,egnition_sample_0122@egnition.com,9027392569572.0,timberland-mens-6-inch-premium-boot,,,,,,review-9c0364f7-7170-42ce-a898-fc4ed4eac06a
Not worth it,"Honestly, I'm quite disappointed. The material feels much cheaper than the photos suggested and it's already showing wear.",1,2025-12-02 07:16:23 UTC,wizard,ok,Agustin Tromp,egnition_sample_2521@egnition.com,9027392569572.0,timberland-mens-6-inch-premium-boot,,,,,,review-b756a58e-6f1b-41e1-9498-c4181b7837d7
Disappointing,Save your money. There are better alternatives out there. This one started having issues within the first few days.,1,2025-09-16 07:16:23 UTC,wizard,ok,Alexandrine Veum,egnition_sample_2376@egnition.com,9027392569572.0,timberland-mens-6-inch-premium-boot,,,,,,review-8631b9b6-2d8c-4255-abdd-5b108d5fc0a0
Actually really good,Arrived earlier than expected! It looks great and functions perfectly. Definitely worth the price point.,5,2025-08-12 07:16:23 UTC,wizard,ok,Devonte Leuschke,egnition_sample_3467@egnition.com,9027392569572.0,timberland-mens-6-inch-premium-boot,,,,,,review-e76e403a-2d2a-4bf1-a481-ba177c8e5af0
Disappointing,The description was a bit misleading. It's much smaller than expected and the performance is subpar.,1,2025-07-26 07:16:23 UTC,wizard,ok,Kariane Rogahn,egnition_sample_2836@egnition.com,9027392569572.0,timberland-mens-6-inch-premium-boot,,,,,,review-fe716884-f651-4498-adb0-d5e1cdc12784
Surprised by the quality,"I was skeptical at first, but after using it for a week, I'm genuinely impressed. The build quality is top-notch.",5,2025-05-30 07:16:23 UTC,wizard,ok,Rex Kertzmann,egnition_sample_4279@egnition.com,9027392536804.0,vans-classic-slip-on-perforated-suede,,,,,,review-978df607-6fbc-43ba-8d1d-a6080e7bfad8
Value for money,Solid product. It has a premium feel to it and the packaging was very secure. Would definitely buy again.,5,2025-09-27 07:16:23 UTC,wizard,ok,Agustin Tromp,egnition_sample_2521@egnition.com,9027392536804.0,vans-classic-slip-on-perforated-suede,,,,,,review-da5b9400-e3ab-467e-bd2e-afe079e2fb8d
Actually really good,Arrived earlier than expected! It looks great and functions perfectly. Definitely worth the price point. Only downside was the slightly long shipping time.,4,2025-05-17 07:16:23 UTC,wizard,ok,Edward Wunsch,egnition_sample_8865@egnition.com,9027392536804.0,vans-classic-slip-on-perforated-suede,,,,,,review-b830a631-f21a-4542-b2b9-0437ff687276
Could be better,"Good enough, but I feel like it could be a bit more sturdy. I'll keep it, but I'm not totally in love with it.",3,2025-09-16 07:16:23 UTC,wizard,ok,Louvenia Schiller,egnition_sample_7133@egnition.com,9027392536804.0,vans-classic-slip-on-perforated-suede,,,,,,review-6611f468-3664-4480-b5b1-acff7efa7a65
Value for money,Solid product. It has a premium feel to it and the packaging was very secure. Would definitely buy again.,5,2026-01-14 07:16:23 UTC,wizard,ok,Leonie Ortiz,egnition_sample_3315@egnition.com,9027392536804.0,vans-classic-slip-on-perforated-suede,,,,,,review-b9860e21-8b6d-4458-896c-76032e7f68c6
Value for money,Arrived earlier than expected! It looks great and functions perfectly. Definitely worth the price point. Only downside was the slightly long shipping time.,5,2025-12-08 07:16:23 UTC,wizard,ok,Lesley Schowalter,egnition_sample_4200@egnition.com,9027392536804.0,vans-classic-slip-on-perforated-suede,,,,,,review-b87296cd-7dc6-42cf-8289-7f5ee5fdb814
Regret this purchase,"Honestly, I'm quite disappointed. The material feels much cheaper than the photos suggested and it's already showing wear.",2,2026-01-01 07:16:23 UTC,wizard,ok,Rex Kertzmann,egnition_sample_4279@egnition.com,9027392536804.0,vans-classic-slip-on-perforated-suede,,,,,,review-f2f864e9-4cbe-4231-b1b1-b151b13dc3ec
Average quality,"The quality is acceptable, though there are a few minor finishing issues. It does what it's supposed to do.",3,2026-03-01 07:16:23 UTC,wizard,ok,Madisyn Romaguera,egnition_sample_1637@egnition.com,9027392536804.0,vans-classic-slip-on-perforated-suede,,,,,,review-6dfb26f8-5021-4e00-b430-0f676be1ffcb
It is okay,"Good enough, but I feel like it could be a bit more sturdy. I'll keep it, but I'm not totally in love with it.",3,2025-07-14 07:16:23 UTC,wizard,ok,Anahi Von,egnition_sample_7880@egnition.com,9027392536804.0,vans-classic-slip-on-perforated-suede,,,,,,review-0fc74b60-b3aa-4e7c-a989-7da925b85798
A solid purchase,Solid product. It has a premium feel to it and the packaging was very secure. Would definitely buy again. Only downside was the slightly long shipping time.,5,2026-02-14 07:16:23 UTC,wizard,ok,Luella Mohr,egnition_sample_7426@egnition.com,9027392536804.0,vans-classic-slip-on-perforated-suede,,,,,,review-f724a2ab-ecd2-4ddb-9792-acf0fc1209e6
Issues from day one,"I really wanted to like this, but it arrived with a slight defect. Customer service was okay, but the product isn't great.",2,2026-02-21 07:16:23 UTC,wizard,ok,Madisyn Romaguera,egnition_sample_1637@egnition.com,9027392536804.0,vans-classic-slip-on-perforated-suede,,,,,,review-671ba563-faac-4e76-b6b0-5c621ef1a969
Not worth it,"The design is nice, but save your money. there are better alternatives out there. this one started having issues within the first few days.",1,2025-06-20 07:16:23 UTC,wizard,ok,Brendon Schneider,egnition_sample_2630@egnition.com,9027392536804.0,vans-classic-slip-on-perforated-suede,,,,,,review-a1ca9c8e-308a-4aba-a937-401fdf69b8e2
Issues from day one,"Honestly, I'm quite disappointed. The material feels much cheaper than the photos suggested and it's already showing wear.",2,2025-09-28 07:16:23 UTC,wizard,ok,Edward Wunsch,egnition_sample_8865@egnition.com,9027392536804.0,vans-classic-slip-on-perforated-suede,,,,,,review-1d635c09-05e2-4560-87f8-728b708126bc
Exactly as described,"I was skeptical at first, but after using it for a week, I'm genuinely impressed. The build quality is top-notch.",4,2025-08-25 07:16:23 UTC,wizard,ok,Eusebio Heaney,egnition_sample_2484@egnition.com,9027392536804.0,vans-classic-slip-on-perforated-suede,,,,,,review-d7d8fac6-5c5a-4206-9796-16b09ce01abb
Value for money,"I was skeptical at first, but after using it for a week, I'm genuinely impressed. The build quality is top-notch.",4,2025-06-18 07:16:23 UTC,wizard,ok,Devonte Leuschke,egnition_sample_3467@egnition.com,9027392536804.0,vans-classic-slip-on-perforated-suede,,,,,,review-c8090d22-2746-42dc-b296-90a41e7d4637
Subpar material,"I really wanted to like this, but it arrived with a slight defect. Customer service was okay, but the product isn't great.",1,2026-04-13 07:16:23 UTC,wizard,ok,Luella Mohr,egnition_sample_7426@egnition.com,9027392536804.0,vans-classic-slip-on-perforated-suede,,,,,,review-8292442e-736f-4bd7-a2a1-31df64659ac1
Regret this purchase,"Honestly, I'm quite disappointed. The material feels much cheaper than the photos suggested and it's already showing wear.",2,2025-10-08 07:16:23 UTC,wizard,ok,Keith Abernathy,egnition_sample_4290@egnition.com,9027392504036.0,vans-old-skool-butterfly-true-white-black,,,,,,review-a8d8f99b-1376-4183-b3e5-9bb3163bab70
A solid purchase,Solid product. It has a premium feel to it and the packaging was very secure. Would definitely buy again.,5,2025-05-07 07:16:23 UTC,wizard,ok,Woodrow Mosciski,egnition_sample_3722@egnition.com,9027392504036.0,vans-old-skool-butterfly-true-white-black,,,,,,review-b76f6463-34fe-4398-8158-a2b11a60adfe
Issues from day one,"Honestly, I'm quite disappointed. The material feels much cheaper than the photos suggested and it's already showing wear.",2,2025-07-17 07:16:23 UTC,wizard,ok,Kacey Shields,egnition_sample_8209@egnition.com,9027392536804.0,vans-classic-slip-on-perforated-suede,,,,,,review-daf8d75a-1408-42d2-a7b7-49359aa49f28
Disappointing,"I really wanted to like this, but it arrived with a slight defect. Customer service was okay, but the product isn't great.",1,2025-08-23 07:16:23 UTC,wizard,ok,Kacey Shields,egnition_sample_8209@egnition.com,9027392504036.0,vans-old-skool-butterfly-true-white-black,,,,,,review-f7417f5a-c294-42f7-a222-e1ffaa840dd3
Could be better,"Shipping was fast, but the item itself is just okay. It fits the description but nothing more.",3,2026-04-16 07:16:23 UTC,wizard,ok,Jarret Nikolaus,egnition_sample_4453@egnition.com,9027392504036.0,vans-old-skool-butterfly-true-white-black,,,,,,review-2e095f72-0c74-45b6-a1fd-15f6df6c0584
Issues from day one,The description was a bit misleading. It's much smaller than expected and the performance is subpar.,1,2025-06-03 07:16:23 UTC,wizard,ok,Agustin Tromp,egnition_sample_2521@egnition.com,9027392241892.0,puma-suede-classic-regal,,,,,,review-5b027902-c66a-416f-a54b-e7a33950b5e1
Disappointing,The description was a bit misleading. It's much smaller than expected and the performance is subpar.,1,2025-12-20 07:16:23 UTC,wizard,ok,Jesus Muller,egnition_sample_9039@egnition.com,9027392241892.0,puma-suede-classic-regal,,,,,,review-4c60b00f-0749-4f50-b8b0-c467010edb47
Disappointing,The description was a bit misleading. It's much smaller than expected and the performance is subpar.,2,2025-09-07 07:16:23 UTC,wizard,ok,Lesley Schowalter,egnition_sample_4200@egnition.com,9027392241892.0,puma-suede-classic-regal,,,,,,review-428b8c75-5727-4c43-856d-6ee218a93541
Issues from day one,"The design is nice, but the description was a bit misleading. it's much smaller than expected and the performance is subpar.",2,2026-02-23 07:16:23 UTC,wizard,ok,Erica Pouros,egnition_sample_4182@egnition.com,9027392241892.0,puma-suede-classic-regal,,,,,,review-8439c929-37dd-4100-ae53-79f26f96151b
Disappointing,Save your money. There are better alternatives out there. This one started having issues within the first few days.,1,2025-06-21 07:16:23 UTC,wizard,ok,Thea Goodwin,egnition_sample_4009@egnition.com,9027392241892.0,puma-suede-classic-regal,,,,,,review-d2d59d74-44e4-474d-b934-7779ce4a8fff
Issues from day one,"I really wanted to like this, but it arrived with a slight defect. Customer service was okay, but the product isn't great.",1,2026-01-27 07:16:23 UTC,wizard,ok,Woodrow Mosciski,egnition_sample_3722@egnition.com,9027392241892.0,puma-suede-classic-regal,,,,,,review-9512bdb0-79f9-4829-bd21-9b416022830f
Actually really good,"I was skeptical at first, but after using it for a week, I'm genuinely impressed. The build quality is top-notch.",5,2025-05-13 07:16:23 UTC,wizard,ok,Lafayette Rowe,egnition_sample_8385@egnition.com,9027392241892.0,puma-suede-classic-regal,,,,,,review-8d468df3-7178-4f4d-9539-b38226fdaf43
Exceeded expectations,Solid product. It has a premium feel to it and the packaging was very secure. Would definitely buy again. Only downside was the slightly long shipping time.,5,2026-01-24 07:16:23 UTC,wizard,ok,Anahi Von,egnition_sample_7880@egnition.com,9027392241892.0,puma-suede-classic-regal,,,,,,review-30b3fc4c-c6da-41a5-ba34-69377ba29f5d
Exactly as described,"I was skeptical at first, but after using it for a week, I'm genuinely impressed. The build quality is top-notch.",4,2026-03-11 07:16:23 UTC,wizard,ok,Thea Goodwin,egnition_sample_4009@egnition.com,9027392241892.0,puma-suede-classic-regal,,,,,,review-677c3158-1ce7-4921-9015-0c9193a23770
Exceeded expectations,Arrived earlier than expected! It looks great and functions perfectly. Definitely worth the price point. Only downside was the slightly long shipping time.,5,2025-09-21 07:16:23 UTC,wizard,ok,Ayumu Hirano,ayumu.hirano@example.com,9027392241892.0,puma-suede-classic-regal,,,,,,review-da78504b-6d06-46bf-9591-3a56c33b541a
Issues from day one,"The design is nice, but save your money. there are better alternatives out there. this one started having issues within the first few days.",1,2026-02-08 07:16:23 UTC,wizard,ok,Karine Ruby,karine.ruby@example.com,9027391979748.0,vans-authentic-multi-eyelets-gradient-crimson,,,,,,review-adbbaf1c-3871-402b-b1a5-0e21a8c3e290
Not worth it,"The design is nice, but save your money. there are better alternatives out there. this one started having issues within the first few days.",1,2025-07-21 07:16:23 UTC,wizard,ok,Trystan Volkman,egnition_sample_7517@egnition.com,9027391979748.0,vans-authentic-multi-eyelets-gradient-crimson,,,,,,review-f0945aed-c722-47c4-a882-5b00a966f501
Average quality,"Shipping was fast, but the item itself is just okay. It fits the description but nothing more.",3,2026-02-26 07:16:23 UTC,wizard,ok,Orville Batz,egnition_sample_1473@egnition.com,9027391979748.0,vans-authentic-multi-eyelets-gradient-crimson,,,,,,review-05b161bf-4932-4254-aa9d-a4a07f7d5281
A solid purchase,Arrived earlier than expected! It looks great and functions perfectly. Definitely worth the price point.,4,2025-07-26 07:16:23 UTC,wizard,ok,Imogene Wiegand,egnition_sample_8914@egnition.com,9027391979748.0,vans-authentic-multi-eyelets-gradient-crimson,,,,,,review-60c7dd7f-2607-480f-8302-69d3fc43fd87
Value for money,Exactly what I was looking for. I've tried other brands before but this one feels much more durable.,4,2026-01-02 07:16:23 UTC,wizard,ok,Karine Ruby,karine.ruby@example.com,9027391979748.0,vans-authentic-multi-eyelets-gradient-crimson,,,,,,review-6596237c-7f4e-4b48-8205-867935d2feed
Not worth it,Save your money. There are better alternatives out there. This one started having issues within the first few days.,2,2025-08-10 07:16:23 UTC,wizard,ok,Brett Dicki,egnition_sample_8235@egnition.com,9027391946980.0,vans-authentic-lo-pro-burgandy-white,,,,,,review-6aae0567-5fdd-4b2b-8ac1-11c756d1ab82
Issues from day one,"The design is nice, but i really wanted to like this, but it arrived with a slight defect. customer service was okay, but the product isn't great.",1,2026-04-02 07:16:23 UTC,wizard,ok,Madisyn Romaguera,egnition_sample_1637@egnition.com,9027391946980.0,vans-authentic-lo-pro-burgandy-white,,,,,,review-2a8bd8b2-077b-4ef8-9d92-ceb5a2d27854
Surprised by the quality,Arrived earlier than expected! It looks great and functions perfectly. Definitely worth the price point.,5,2026-04-19 07:16:23 UTC,wizard,ok,Kariane Rogahn,egnition_sample_2836@egnition.com,9027391946980.0,vans-authentic-lo-pro-burgandy-white,,,,,,review-d3c4b138-8af7-4487-ac4f-a12052df1988
Poor experience,The description was a bit misleading. It's much smaller than expected and the performance is subpar.,1,2025-08-03 07:16:23 UTC,wizard,ok,Juliana Bogisich,egnition_sample_1818@egnition.com,9027391946980.0,vans-authentic-lo-pro-burgandy-white,,,,,,review-94b02541-aa77-488a-9fbe-fe9b3431afd7
Surprised by the quality,Arrived earlier than expected! It looks great and functions perfectly. Definitely worth the price point.,4,2025-10-21 07:16:23 UTC,wizard,ok,Rex Kertzmann,egnition_sample_4279@egnition.com,9027391979748.0,vans-authentic-multi-eyelets-gradient-crimson,,,,,,review-754ea227-237b-4abe-b6f0-c36f244c0b3f
Value for money,Solid product. It has a premium feel to it and the packaging was very secure. Would definitely buy again. Only downside was the slightly long shipping time.,4,2026-04-24 07:16:23 UTC,wizard,ok,Thea Goodwin,egnition_sample_4009@egnition.com,9027391946980.0,vans-authentic-lo-pro-burgandy-white,,,,,,review-208e4456-8d7b-45db-9703-7a857a91c6c5
Surprised by the quality,Exactly what I was looking for. I've tried other brands before but this one feels much more durable. Only downside was the slightly long shipping time.,5,2025-08-29 07:16:23 UTC,wizard,ok,Orville Batz,egnition_sample_1473@egnition.com,9027391946980.0,vans-authentic-lo-pro-burgandy-white,,,,,,review-234f784b-1ce2-4530-a10f-ed8b7cdf181e
Could be better,"Good enough, but I feel like it could be a bit more sturdy. I'll keep it, but I'm not totally in love with it.",3,2025-07-18 07:16:23 UTC,wizard,ok,Keegan Gutmann,egnition_sample_7358@egnition.com,9027391946980.0,vans-authentic-lo-pro-burgandy-white,,,,,,review-3491ee24-8141-43ad-b726-943d0811635e
Not worth it,The description was a bit misleading. It's much smaller than expected and the performance is subpar.,1,2025-10-03 07:16:23 UTC,wizard,ok,Julia Heller,egnition_sample_4950@egnition.com,9027391946980.0,vans-authentic-lo-pro-burgandy-white,,,,,,review-923d953d-7af4-48c6-a49f-1bdbbc8d073f
